invoice_code	invoice_no
1200212130	03589609
1200212130	03589600
1200212130	03589594
1200212130	03589500
1200212130	08305631
1200212130	08305574
1200212130	08312999
1200212130	08312886
1200212130	08312863
1200212130	08312820
1200212130	08305196
1200212130	08305152
1200212130	08305145
012002100211	09924333
035002100111	65969087
021002200111	38478513
037002200111	78387513
011002200811	35285342
035002200211	26386297
041002200211	17376386
031002100611	23083782
032002200211	74720026
011002200811	35285357
037002200111	81188790
021002120111	04605500
053002200111	14336330
033002200411	59443325
031002200211	52701497
044002207111	60692520
031002100611	23083784
037002000111	28405350
1200202130	01961727
1200202130	01961722
1200202130	01961313
1200203130	03054138
1200203130	08573587
1200203130	08571247
1200203130	08571244
1200203130	08572612
1200203130	08572550
1200203130	08572145
012002000411	22036230
1200203130	08571953
1200204130	04826999
1200204130	04829590
1200204130	04830517
1200204130	04829324
1200204130	04828031
1200204130	04829859
1200204130	04829816
1200192130	01961265
1100212130	14261955
1200212130	03586101
1200212130	03585999
011001900204	15638256
1200212130	03588503
1200212130	03588323
1200212130	03585619
1200212130	03588270
1200212130	03585561
1200212130	03585545
011002100111	97337051
1200212130	03588083
031002000611	20845096
1200212130	03585248
1200212130	03588027
021002000404	07186498
061002001311	77549877
1200212130	03588002
1200212130	03587949
011002100311	02713391
032002000511	98068644
044032100211	72051831
4403214130	03052012
1200212130	03587325
1200212130	03587320
1200212130	03587315
1200212130	03586861
1200212130	03586642
031002100211	41362464
1200212130	03588993
1200212130	03589621
1200212130	03589493
1300211130	22465965
1200212130	08312788
1200212130	08312773
1200212130	08305294
034002100113	05442636
035002200111	28460669
035002100111	65969085
011002200911	55489430
041002100211	73795904
052002200111	19959639
011002200911	55489413
011002200911	55489411
034002200111	59268439
011002200911	55489406
044002200511	10608651
021002200111	14985655
011002200911	55489448
041002100211	52988902
050002200111	15396972
051002200211	12763723
037002200111	78950550
1200203130	08571656
1200203130	08569325
1200203130	03054636
012002000311	76639372
1200203130	08571307
1200203130	08572648
1200203130	08572565
1200203130	08572560
1200204130	04827352
1200204130	04829619
051002000311	81155258
1200204130	04826882
1200192130	01961563
1200192130	01961448
1200192130	01961192
5100193130	14417874
1200214130	02908985
033002000113	06837020
3200211130	50782999
1200212130	03586066
1200212130	03585977
1100211130	26356013
1200212130	03588502
1200212130	03587469
1200212130	03588303
1200212130	03588298
1200212130	03588152
011002100211	50097444
044032000211	13887542
1200212130	03588045
5000203130	05652987
050002000211	52291929
050002100111	30063217
051002000311	54783193
1200212130	03587946
031002000611	20845074
1200214130	10370753
1200212130	03586941
1200212130	03586931
1200212130	03586915
1200212130	03586655
1200212130	03586641
1200212130	03586614
1200212130	03586518
1200212130	03586410
1200212130	03586388
1200212130	03586347
034012000211	88995957
1200212130	03589316
1200212130	03589747
1200212130	03589040
1200212130	03589030
1200212130	03589645
1200212130	03589604
1200212130	03589598
012002000311	15504846
1200212130	08305734
1200212130	08313475
1200212130	08305588
1200212130	08312990
1200212130	08312951
1200212130	08312828
043002100111	14718643
1200212130	08305065
032002200211	74108481
050002200111	26092055
011002200911	55489422
011002200811	86125425
061002201311	10054452
044002200611	82956890
037002200111	78387522
042002200411	51116057
033002200411	59443324
033002200411	59443322
011002200911	49985579
044002200611	82956892
041002200211	08424896
041002100211	52988903
1200202130	01961766
1200202130	01961594
1200202130	01961580
1200202130	01961396
012001800111	73800942
1200203130	08571649
1200203130	03054935
1200203130	03054929
1200203130	03054921
1200203130	03054876
042001800311	85017224
1200204130	04829803
1200203130	08571309
1200203130	08572590
1200203130	08572589
1200203130	08572587
1200203130	08572576
1200203130	08572412
1200204130	04828049
1200204130	04828010
1200204130	04827928
1200204130	04829882
1200192130	01961665
1200192130	01961582
1200192130	01961795
1200192130	01961518
1200192130	01961741
1200192130	01961919
1200192130	01961875
1100194130	00536944
4300213130	02208582
1200212130	03586075
012002000511	02020043
1200212130	03588488
1200212130	03587485
1200212130	03585562
1200212130	03585330
1200212130	03585283
1200212130	03585275
1200212130	03588060
011002100211	50097433
011002100211	50537231
011002100311	02713403
3502212130	01269541
034012000211	80466883
012002100611	42643715
1200221130	03291142
011002000511	90925507
1200212130	03587336
1200212130	03586730
1200212130	03586678
1200212130	03586648
1200212130	03586632
1200212130	03586625
1200212130	03586316
1200212130	03586204
1200212130	08304348
1200212130	03589945
012002000511	02020102
1200212130	03589004
1200212130	03589671
1200212130	03589633
1200212130	03589508
1200212130	08313842
1200212130	08306082
1200212130	08313516
1200212130	08305735
1200212130	08305732
1200212130	08305619
1200212130	08305598
1200212130	08312977
1200212130	08305192
1200212130	03589410
033002200111	40715446
3500222130	05971493
035002200211	39365303
050002200111	26092054
011002200911	55489421
053002200111	14336327
042002200311	60968251
011002200911	55489420
044032100311	34458457
011002200911	55489419
034002200111	59268109
012002100811	86657612
031002200211	45605365
034002200111	59268437
044002200411	50333933
044032200111	41090341
050002200111	06360831
041002200211	26195855
011002200911	85841609
033002200411	43764854
011002100311	78332365
050002200111	15396969
041002200211	26195852
043002200111	20366528
050002200111	15396974
044032200111	29798596
044002200611	82956893
031002200211	45605398
044032200111	40426506
031002200211	45605395
011002200811	35285365
012001900111	18086298
1200203130	03053427
1200203130	03054151
1200203130	03053568
1200204130	04827893
1200203130	08571561
1200203130	08571451
1200203130	08571324
011002000611	89433841
1200203130	08572571
1200204130	04827410
1200204130	04828078
1200204130	04828030
1200192130	01961834
011002100411	99494155
1200212130	03586006
1100211130	26356014
011002100311	02713411
1200212130	03587484
1200212130	03588419
051002000611	72625052
3200211130	50782998
1200212130	03585485
1200212130	03588172
1200212130	03588102
1200212130	03588071
1200212130	03585274
1200212130	03585231
013002030011	39920706
034012100111	02940066
043002100111	14494798
1200212130	03588000
1200212130	03587882
031002000611	20845075
1200212130	03584319
1200212130	03584292
3400211130	18214370
012002100611	18408435
3500212130	06326266
1200212130	03587379
1200212130	03587335
1200212130	03587307
1200212130	03587249
012002000511	02020071
1200212130	03586729
1200212130	03586604
1200212130	03586398
1200212130	03586315
1200212130	08304357
1200212130	08304340
1200212130	08304068
1200212130	03589283
1200212130	08305638
1200212130	08312785
1200212130	08305219
021002000404	12251049
1200212130	08305158
1200212130	08305144
1200212130	03589408
050002100311	64239278
011002200911	55489427
011002200911	55489425
011002200811	86125427
034002200111	59268438
044032200211	21360675
033002200311	78840361
034002200111	24903023
011002200811	86287427
031002200211	45605382
044032100311	34458459
033002200411	47143513
037002200111	78387526
051002200111	42720575
041002200211	26195860
011002200811	35285364
031002100611	23083783
1200202130	01961271
1200203130	08571648
1200203130	08571634
1200203130	08569298
1200203130	08568987
1200203130	08571501
1200203130	08572600
1200203130	08572527
1200204130	04829485
1200204130	04829086
1200192130	01961906
051002100111	23740811
1200212130	03586053
1200212130	03588343
1200212130	03585633
1200212130	03588281
1200212130	03588170
051002000611	72625041
1200212130	03588046
043002100111	14494831
011002000104	16233827
1200212130	03584324
1200212130	03584304
1200212130	03587303
012002000511	02020091
1200212130	03586939
1200212130	03588747
1200212130	03586677
1200212130	03586671
1200212130	03588669
1200212130	03588668
1200212130	03586611
1200212130	03588654
1200212130	03586558
1200212130	03586379
1200212130	03586280
1200212130	03586128
1200212130	08304070
1200212130	03589944
1200212130	03589931
1200212130	03589831
1200212130	03589338
1200212130	03589333
1200212130	03589695
1200212130	03589520
1200212130	03589485
1200212130	08305711
1200212130	08305627
1200212130	08305573
033002000113	06837024
1200212130	08312982
1200212130	08312864
1200212130	08312768
1200212130	08312756
1200212130	08305233
1200212130	08305204
1200212130	08305023
050002000213	01983122
1200224130	00883398
1200224130	00883390
050002200111	26092050
043002200111	46942759
012002100811	86657610
011002200911	85841596
031002200311	34904940
035022200111	14960754
032002200211	05269420
021002200111	14985654
044002200511	80579308
051002200211	08360999
031002200211	45605383
032002200211	05269427
051002200211	15213441
031002100611	23083788
050002200111	15396975
044032200111	38183904
012002100811	86621684
031002200211	45605393
033002200211	45646967
1200202130	01961294
011002000711	45798765
1200204130	04827872
1200203130	08571396
1200203130	08572679
1200203130	08572562
012002000411	22036241
1200204130	04831116
1200204130	04829596
1200204130	04829475
1200204130	04829441
1200204130	04828123
1200204130	04828112
1200204130	04828064
1200204130	04828000
1200192130	01961618
1200192130	01961322
051002100111	96686816
1200212130	03586055
1200212130	03586003
1200212130	03585932
1200212130	03588505
1200212130	03587476
1200212130	03588373
1200212130	03585599
3400212130	02069198
041002000211	96828565
042002100111	88987419
031002000311	91737344
3400211130	12898456
035022000104	02774616
3200204130	22605902
044032100111	22089342
043002000211	57383855
051002100211	02208852
1200212130	03586864
1200212130	03586859
1200212130	03588655
1200212130	03588642
1200212130	03586555
1200212130	03586354
1200212130	03586292
011002200111	49545829
1200212130	03589981
1200212130	03589062
1200212130	03589632
1200212130	03589629
1200212130	03589574
1200212130	03589518
012002100211	09925322
1200212130	08313489
1200212130	08305679
1200212130	08312933
1200212130	08312924
1200212130	08312914
1200212130	08312849
1200212130	08312819
1200212130	08312777
1200212130	08305255
1200212130	08305066
1200212130	03589401
012002000511	02020129
3500222130	05971492
061002201311	10703277
035002200211	39365306
050002200111	26092052
035002200211	26386298
031002100611	23083781
044032200111	40426505
037022000111	79455440
022002100111	41610068
050002200111	23207648
042002200411	21644774
053002200111	14795316
034002200111	59268112
035002200211	17568846
013002200211	28458718
032002200211	31957747
011002200711	71655943
034002200111	24903024
011002200911	85841616
021022200111	14745247
044002200411	50333939
1200203130	08571813
1100203130	06156497
1200203130	08569495
011002000611	89433851
1200203130	08572611
1200203130	08572591
012002000411	22036245
1200204130	04827338
1200204130	04830396
012002000511	02020776
1200204130	04828104
012002000411	22036564
1200204130	04829819
1200192130	01961758
1200192130	01961947
1200192130	01961477
1200192130	01961470
1200201130	01983116
1100212130	14261976
1200212130	03586077
1200212130	03585946
1200212130	03588540
1200212130	03585673
1200212130	03588272
5000203130	05652989
012002100211	04714953
037022000311	55272323
011002000104	10933068
044002100211	11274531
2100202130	02035372
1200212130	03584370
011002000104	10933039
1200212130	03587378
1200212130	03587329
1200212130	03588718
1200212130	03586749
1200212130	03588680
1200212130	03588590
1200212130	03586294
1200212130	03589985
1200212130	03589898
1200212130	03588999
1200212130	03589531
1200212130	03589478
1200212130	03589445
1200212130	08306128
1200212130	08312987
1200212130	08312958
1200212130	08312918
1200212130	08312890
1200212130	08312857
1200212130	08312848
1200212130	08312767
1200212130	08305240
1200212130	08305137
3500212130	06326268
053002100113	00560242
035002100111	59711950
041002200211	26195850
051002200211	15213440
012002100811	78057403
033002200411	31010286
021022200111	14407875
053002200111	14336331
042002200311	60968252
052002200111	19959643
032002200211	05269425
050002200111	06360833
032002000411	41178386
1200203130	08571680
1200203130	08568988
1200203130	08568930
012002000411	22035488
1200203130	03054880
1200203130	03054143
1200203130	03054673
1200203130	08573568
1200203130	08572608
1200203130	08572598
1200203130	08572575
042002100111	03555442
1200204130	04831085
1200204130	04829599
1200204130	04829510
1200204130	04829479
1200204130	04829476
1200204130	04829111
1200204130	04828689
1200204130	04828648
1200204130	04827963
012002000411	22036562
1200192130	01961771
1200192130	01961449
1200192130	01961167
5100193130	14417881
1200194130	00698564
3300213130	25811354
1200212130	03586046
1200212130	03586028
1200212130	03586004
1200212130	03587482
1200212130	03588350
1200212130	03588320
1200212130	03588284
5100211130	00891675
1200212130	03588153
1200212130	03588150
1200212130	03588116
032001700311	71922116
1200212130	03588057
1200212130	03588036
4100212130	06376145
033001800311	20244191
034012100104	02660344
1200212130	03587973
1200212130	03587895
1200212130	03587885
1200204130	02935625
042002100211	48152147
011002000511	90925459
1200212130	03587297
1200212130	03586868
1200212130	03586719
1200212130	03586647
1200212130	03588664
1200212130	03588658
1200212130	03588608
1200212130	03586533
1200212130	03586199
1200212130	03586138
1200212130	08304376
033002000211	00028646
1200212130	03589815
1200212130	03589334
1200212130	03589328
1200212130	03589080
1200212130	03589015
1200212130	03589662
012002000511	02020096
1200212130	08305731
1200212130	08305581
1200212130	08313320
1200212130	08312946
1200212130	08312806
1200212130	08312803
1200212130	08305150
1200212130	03589396
035002200111	28460667
035002100111	59711949
032002100811	03176660
011002200911	85841613
037002200111	78950549
021002200111	38478514
050002200111	07979598
051002200211	12763725
044032200111	29798595
1200202130	01961447
1200203130	08571645
1200203130	08571635
1200203130	08571629
1200203130	08569295
1200203130	03054914
1200203130	03054871
1200203130	03054843
1200203130	03054640
1200204130	04827869
1200203130	08573545
1200203130	08573289
1200203130	08573288
1200203130	08572574
012002000411	22036246
1200204130	04827475
1200204130	04829595
1200204130	04829501
1200204130	04829494
1200204130	04830046
1200204130	04829058
012002000411	22036568
1200204130	04829884
1200192130	01961644
1200192130	01961389
1200214130	02908992
1200212130	03585927
041001600111	24019540
1200212130	03588313
1200212130	03588310
1200212130	03588292
1200212130	03585459
1200212130	03585451
1200212130	03588164
1200212130	03588070
1200212130	03585299
1200212130	03585273
011002100211	51510736
021002000404	07186495
1200212130	03585002
1200212130	03587884
011002000104	10933057
031002000611	20845063
3200212130	00363949
1200212130	03584335
1300211130	22352822
050002100211	26580192
042002200111	00864471
3200213130	33999222
1200212130	03587287
1200212130	03587246
1200212130	03588625
3400211130	19405983
1200212130	03586344
1200212130	03586312
1200212130	03586299
1200212130	03586208
1200212130	08304352
1200212130	08304056
1200212130	03589888
1200212130	03589698
1200212130	03589005
1200212130	03589634
1200212130	03589611
1200212130	03589599
1200212130	03589496
1200212130	03589484
012002100211	09925321
1200212130	08312922
1200212130	08312907
1200212130	08312884
1200212130	08305229
1200212130	08305139
1200212130	08305049
3500222130	05971494
041002200211	26195848
050002200111	14811040
031002200211	45605391
044032200111	41090340
037022100211	07610488
011002200811	35285349
050002200111	14811044
041002200211	21975725
031002200311	34904946
034002200111	59268447
011002200911	85841614
041002200211	26944226
011002000411	60593550
1200202130	01961879
1200202130	01961455
1200203130	08571806
012002000411	06333188
1200203130	03054934
1200203130	03053614
012002000311	76639410
042002100111	03555414
042001900204	65191238
042001800311	85017221
1200204130	04827811
1200203130	08569594
1200203130	08569574
1200203130	08571556
1200203130	08572603
042002100111	03555436
042002100111	03555426
1200204130	04827449
1200204130	04829320
1200204130	04829057
1200204130	04827994
1200192130	01961672
032001700311	54960916
1100212130	14261929
4300213130	02208589
046001900111	52827997
1200212130	03586061
1200212130	03586026
1200212130	03585981
1200212130	03585949
050002000211	52291931
042002100211	48152157
1200212130	03587475
1200212130	03587470
1200212130	03588330
1200212130	03588149
1200212130	03588062
011002100111	97337027
011002100311	02713398
1200212130	03587898
1200212130	03587890
011002100311	02713396
051002000611	62674375
1200212130	03584353
011002000911	29956675
033002000211	00028637
1200212130	03587377
1200212130	03586942
012002000511	02020082
1200212130	03588659
1200212130	03588652
1200212130	03586591
1200212130	03586327
012002000311	15504530
1200212130	03586214
1200212130	03586182
051002000611	72649310
1200212130	03589074
1200212130	03589616
1200212130	03589562
1200212130	03589551
1200212130	08306084
1200212130	08305698
1200212130	08305656
1200212130	08312934
1200212130	08312916
1200212130	08305224
1200212130	08305151
1200222130	00034529
1200224130	00883394
043002200111	20366522
023002200111	08001430
011002200911	55489408
034002200111	57387755
037022000111	79455443
011002200911	55489445
032001900111	13539217
011002100311	78332362
051002200211	12763733
044032200111	29798597
051002200111	42720576
037002200111	81188797
061002101311	75099980
031002200311	86984766
032001900111	13539218
1200194130	05446072
1200201130	01983126
1200202130	01961796
1200202130	01961198
1200203130	03053424
042001800311	85017210
1200203130	08571632
1200203130	03053642
1200203130	03053618
042001800311	85017226
1200204130	04827887
1200203130	08571498
1200203130	08571446
1200203130	08573596
1200203130	08571251
1200203130	08572570
1200203130	08571951
042002100111	03555431
1200204130	04827487
1200204130	04830372
051002000311	81155260
051002000311	81155254
1200204130	04829055
1200204130	04829896
1200192130	01961511
1200212130	03586029
1200212130	03586017
1200212130	03588531
1200212130	03587514
051002000611	68377129
1200212130	03588161
1200212130	03588130
1300211130	22352829
1200212130	03585277
1200212130	03585242
3400211130	12898455
050002000211	52291930
012002000104	19471916
1200212130	03585004
021002000404	06845390
034012000211	80466882
012002100311	80675123
1200212130	03587326
1200212130	03587257
1200212130	03587254
1200212130	03586904
1200212130	03586682
1200212130	03586658
1200212130	03586592
1200212130	03586394
1200212130	03586300
1200212130	03586268
1200212130	08304375
1200212130	08304107
1200212130	03589946
1200212130	03589063
1200212130	03588987
1200212130	03589489
1200212130	08305617
1200212130	08312979
1200212130	08312925
1200212130	08312826
1200212130	08312778
1200212130	08305289
1200212130	08305257
1200212130	08305235
1200212130	08305228
1200212130	08305226
035002100113	11435560
035002100111	65969086
037022200111	16539316
050002200111	09828627
032002200211	05269418
032002200211	05269417
034002200111	24903022
042002200411	21644773
032002200211	05269414
044032200111	29798593
011002200811	86548561
041002200211	26865583
043002200111	07835251
022002100111	22720409
051002200111	76917906
043002200111	46942770
012002100811	86621683
033002200411	31010287
011002200811	35285363
011002200911	55518565
037002000111	28405347
1200202130	01961801
1200202130	01961798
1200202130	01961559
1200202130	01961325
011002000711	01590808
1200203130	08569297
1200203130	08569258
1200203130	08568965
1200203130	03054925
1200203130	08572657
1200203130	08572568
042002100111	03555423
1200204130	04831100
1200204130	04830522
1200204130	04830382
1200204130	04830153
012002000511	02020771
1200204130	04829113
1200204130	04828122
1200204130	04828016
033001800311	20244193
1200212130	03586014
1200212130	03586013
012002000511	02020054
1200212130	03588543
1200212130	03588512
1200212130	03587504
1200212130	03588316
035022100111	37770732
1200212130	03585632
1200212130	03588287
1200212130	03588157
1200212130	03588127
1200212130	03585271
011002000104	16233833
011002100111	74645967
1200212130	03584317
1200212130	03584306
3200213130	33999246
1200212130	03586957
1200212130	03586935
1200212130	03586902
1200212130	03588713
1200212130	03588700
1200212130	03588610
1200212130	03586390
1200212130	03586187
1200212130	03589374
1200212130	03589770
1200212130	03589056
1200212130	03589691
1200212130	03589627
1200212130	03589582
1200212130	08305575
1200212130	08312972
1200212130	08305146
1200212130	08305061
1200222130	03915365
035002100111	65969084
011002200911	55489423
051002200211	12763718
031002200211	45605367
053002200111	13387939
034002200111	57387754
041002200211	26195857
037002200111	59397388
044002200511	80579317
035002100111	40444511
051002100611	04782600
044032200211	07395369
052002200111	21120477
044002207111	23776898
044002207111	23776895
035002200211	17568849
